project_id,project_name,district,project_type,total_acres,land_acquired_pct,approval_days_pending,compensation_disbursed_pct,legal_cases_count,ownership_disputes,rnp_progress_pct,possession_pct,affected_families,doc_deficiency_score,historical_district_delay_avg,delay_label,actual_delay_days,intervention_taken,intervention_date
3038,Nagpur Irrigation Project #3038,Nagpur,Irrigation,139.7,42.5,32,21.3,9,2,38.3,91.3,110,0.549,131.4,1,98,,
3039,Mumbai Highway Project #3039,Mumbai,Highway,989.4,84.4,36,54.0,0,13,33.7,56.7,30,0.511,149.7,0,4,,
3040,Mumbai Irrigation Project #3040,Mumbai,Irrigation,951.6,50.7,52,57.0,5,10,17.9,92.9,258,0.942,141.0,1,101,,
3041,Aurangabad Metro Project #3041,Aurangabad,Metro,124.4,57.1,100,28.2,3,3,54.2,51.8,201,0.617,109.2,1,146,,
3042,Pune Metro Project #3042,Pune,Metro,936.7,98.4,23,94.2,7,10,14.5,19.7,594,0.714,83.3,1,76,,
3043,Nashik Highway Project #3043,Nashik,Highway,395.0,15.4,88,30.5,0,13,55.3,11.5,322,0.087,64.0,0,5,,
3044,Nashik Highway Project #3044,Nashik,Highway,852.5,53.9,50,46.8,8,10,32.7,21.6,177,0.718,86.5,1,152,,
3045,Mumbai Metro Project #3045,Mumbai,Metro,447.5,79.7,40,23.9,5,15,52.9,66.0,583,0.265,156.2,1,147,,
3046,Nashik Railway Project #3046,Nashik,Railway,468.8,23.6,28,58.2,1,6,47.7,38.9,180,0.116,75.8,0,11,,
3047,Mumbai Highway Project #3047,Mumbai,Highway,652.5,65.0,58,37.7,7,9,37.5,68.3,642,0.85,160.7,1,160,,
3048,Aurangabad Metro Project #3048,Aurangabad,Metro,785.8,31.6,39,54.0,4,13,50.4,55.7,225,0.691,116.2,0,12,,
3049,Pune Metro Project #3049,Pune,Metro,82.1,88.1,50,30.2,4,1,52.7,40.0,518,0.408,108.7,1,77,,
3050,Aurangabad Railway Project #3050,Aurangabad,Railway,613.5,39.4,49,14.8,4,1,85.0,29.7,183,0.431,89.1,1,103,,
3051,Nagpur Railway Project #3051,Nagpur,Railway,227.4,39.6,110,80.1,6,8,69.9,17.3,545,0.197,110.0,0,11,,
3052,Nagpur Railway Project #3052,Nagpur,Railway,378.7,63.8,35,67.7,6,5,49.0,80.4,417,0.01,113.0,0,4,,
3053,Nagpur Railway Project #3053,Nagpur,Railway,380.6,26.5,78,40.7,9,10,91.5,83.7,510,0.349,106.2,1,35,,
3054,Aurangabad Irrigation Project #3054,Aurangabad,Irrigation,495.6,35.6,108,14.3,10,14,78.0,58.7,147,0.148,111.1,1,114,,
3055,Nashik Railway Project #3055,Nashik,Railway,367.4,47.5,59,87.9,6,14,16.8,24.1,108,0.422,71.6,1,33,,
3056,Pune Irrigation Project #3056,Pune,Irrigation,152.0,41.8,17,25.3,11,6,23.8,33.7,66,0.834,109.8,1,165,,
3057,Nagpur Highway Project #3057,Nagpur,Highway,188.3,57.2,19,93.8,9,4,17.4,96.0,256,0.115,129.0,0,2,,
3058,Nagpur Metro Project #3058,Nagpur,Metro,81.8,64.0,4,53.1,1,12,38.7,30.3,693,0.092,114.9,0,14,,
3059,Nagpur Irrigation Project #3059,Nagpur,Irrigation,496.7,61.0,17,40.6,7,4,49.2,15.1,722,0.902,124.9,1,146,,
3060,Pune Highway Project #3060,Pune,Highway,956.7,68.9,39,76.8,0,14,55.4,59.5,116,0.745,71.7,0,3,,
3061,Nagpur Highway Project #3061,Nagpur,Highway,159.9,37.7,0,88.9,12,3,86.6,33.6,57,0.053,121.4,0,11,,
3062,Pune Irrigation Project #3062,Pune,Irrigation,949.0,21.4,18,43.4,1,7,11.6,96.2,295,0.08,90.9,0,13,,
3063,Nagpur Highway Project #3063,Nagpur,Highway,746.7,78.5,86,46.7,10,6,48.5,61.7,55,0.685,111.0,1,141,,
3064,Aurangabad Highway Project #3064,Aurangabad,Highway,655.6,86.6,25,49.0,6,9,47.0,96.9,405,0.37,108.0,1,115,,
3065,Aurangabad Irrigation Project #3065,Aurangabad,Irrigation,663.0,33.1,112,93.0,3,1,95.3,80.7,129,0.724,103.1,0,2,,
3066,Pune Highway Project #3066,Pune,Highway,835.4,46.6,28,72.3,10,14,31.7,75.1,69,0.404,80.7,0,1,,
3067,Aurangabad Railway Project #3067,Aurangabad,Railway,151.6,54.9,58,32.3,9,1,21.0,84.7,156,0.968,116.7,1,55,,
3068,Pune Railway Project #3068,Pune,Railway,529.5,58.0,62,26.6,9,5,22.8,64.4,625,0.694,100.3,1,91,,
3069,Aurangabad Metro Project #3069,Aurangabad,Metro,712.2,69.4,97,30.7,8,11,56.8,11.0,589,0.047,115.1,1,119,,
3070,Aurangabad Highway Project #3070,Aurangabad,Highway,607.5,13.7,82,33.7,10,10,45.2,45.3,506,0.331,105.6,1,63,,
3071,Pune Metro Project #3071,Pune,Metro,841.1,74.9,61,30.7,8,0,77.9,29.7,683,0.564,83.4,1,85,,
3072,Nashik Railway Project #3072,Nashik,Railway,118.7,15.6,47,69.3,2,15,39.1,49.1,736,0.142,65.9,0,14,,
3073,Aurangabad Railway Project #3073,Aurangabad,Railway,706.2,52.1,61,20.4,12,6,21.5,52.3,127,0.003,107.8,1,78,,
3074,Nagpur Railway Project #3074,Nagpur,Railway,557.3,84.5,17,44.9,12,14,44.8,21.5,246,0.079,111.3,1,169,,
3075,Nashik Highway Project #3075,Nashik,Highway,410.2,50.6,65,66.3,2,7,89.5,12.1,227,0.524,80.5,0,9,,
3076,Pune Highway Project #3076,Pune,Highway,373.3,23.4,26,36.2,8,13,46.5,22.4,133,0.632,88.0,1,116,,
3077,Nashik Railway Project #3077,Nashik,Railway,639.8,98.7,5,15.9,12,9,85.0,87.2,638,0.093,77.6,0,13,,
3078,Mumbai Metro Project #3078,Mumbai,Metro,896.4,90.0,102,17.4,9,7,43.4,78.0,272,0.665,136.0,1,169,,
3079,Mumbai Metro Project #3079,Mumbai,Metro,521.4,79.4,69,21.3,11,2,35.3,81.9,179,0.617,143.1,1,21,,
3080,Aurangabad Irrigation Project #3080,Aurangabad,Irrigation,833.5,47.0,58,85.2,7,12,79.7,34.9,717,0.94,118.6,0,6,,
3081,Aurangabad Railway Project #3081,Aurangabad,Railway,432.0,26.5,5,69.2,0,6,28.8,31.2,401,0.841,118.7,0,14,,
3082,Nagpur Metro Project #3082,Nagpur,Metro,147.3,94.7,30,15.8,5,0,30.9,13.4,159,0.943,108.0,1,141,,
3083,Nashik Railway Project #3083,Nashik,Railway,108.4,57.9,104,45.2,6,12,14.5,52.5,255,0.966,73.0,1,144,,
3084,Mumbai Metro Project #3084,Mumbai,Metro,98.8,86.7,103,35.1,10,14,26.9,44.4,510,0.441,153.3,1,178,,
3085,Aurangabad Irrigation Project #3085,Aurangabad,Irrigation,411.1,40.8,93,62.0,7,10,44.1,85.2,200,0.488,102.9,1,72,,
3086,Nashik Irrigation Project #3086,Nashik,Irrigation,370.4,40.2,55,57.1,11,2,46.0,71.4,183,0.282,73.6,0,6,,
3087,Aurangabad Railway Project #3087,Aurangabad,Railway,732.0,98.7,53,53.3,11,12,47.9,23.0,602,0.508,94.2,0,14,,
3088,Aurangabad Metro Project #3088,Aurangabad,Metro,755.7,57.0,84,38.3,1,5,53.2,98.8,181,0.151,100.7,0,14,,
3089,Mumbai Highway Project #3089,Mumbai,Highway,98.3,22.7,40,22.4,0,8,61.5,79.4,685,0.671,156.0,0,0,,
3090,Mumbai Irrigation Project #3090,Mumbai,Irrigation,260.1,29.8,107,76.8,3,4,27.0,74.8,632,0.025,150.3,0,8,,
3091,Aurangabad Railway Project #3091,Aurangabad,Railway,310.5,53.4,17,89.2,0,12,65.3,29.5,728,0.236,110.8,0,7,,
3092,Pune Railway Project #3092,Pune,Railway,570.2,13.8,86,95.0,1,15,40.3,91.5,347,0.208,88.2,0,10,,
3093,Aurangabad Metro Project #3093,Aurangabad,Metro,187.3,51.6,101,15.3,2,13,76.1,52.7,420,0.938,115.4,0,12,,
3094,Aurangabad Railway Project #3094,Aurangabad,Railway,177.2,47.7,22,76.6,3,4,60.1,36.8,79,0.145,115.9,0,3,,
3095,Nagpur Irrigation Project #3095,Nagpur,Irrigation,946.6,80.1,91,75.4,11,8,59.9,68.9,107,0.891,127.9,0,0,,
3096,Nagpur Railway Project #3096,Nagpur,Railway,814.0,41.9,35,95.2,11,11,71.7,29.1,526,0.124,121.3,0,11,,
3097,Nagpur Railway Project #3097,Nagpur,Railway,221.6,98.4,24,32.8,5,8,40.0,91.7,194,0.651,116.1,1,51,,
3098,Pune Highway Project #3098,Pune,Highway,436.2,26.3,6,76.8,7,5,48.6,86.9,725,0.32,84.4,0,0,,
3099,Pune Highway Project #3099,Pune,Highway,387.8,63.2,81,14.9,8,4,62.5,51.8,422,0.316,79.4,1,169,,
3100,Aurangabad Irrigation Project #3100,Aurangabad,Irrigation,801.5,18.1,19,66.8,3,9,47.9,27.2,387,0.998,106.0,0,7,,
3101,Nagpur Metro Project #3101,Nagpur,Metro,534.7,76.0,4,41.6,0,1,50.0,54.7,21,0.226,113.9,0,10,,
3102,Pune Highway Project #3102,Pune,Highway,171.5,99.5,17,79.2,4,10,34.5,23.4,418,0.203,106.0,0,4,,
3103,Mumbai Metro Project #3103,Mumbai,Metro,752.0,83.7,105,87.7,4,7,35.9,34.3,760,0.589,139.5,1,142,,
3104,Aurangabad Irrigation Project #3104,Aurangabad,Irrigation,427.0,60.0,103,42.8,8,11,72.9,53.4,427,0.741,120.4,1,109,,
3105,Nashik Highway Project #3105,Nashik,Highway,299.8,53.6,32,57.3,5,7,10.4,11.9,340,0.983,67.3,1,133,,
3106,Aurangabad Metro Project #3106,Aurangabad,Metro,406.7,85.2,78,20.6,4,14,18.6,78.9,289,0.701,107.9,1,23,,
3107,Nashik Highway Project #3107,Nashik,Highway,522.9,94.2,34,47.5,9,6,95.4,27.7,124,0.562,74.0,1,132,,
3108,Nagpur Irrigation Project #3108,Nagpur,Irrigation,376.0,99.0,110,42.5,9,13,26.8,88.0,219,0.409,105.8,1,43,,
3109,Nashik Irrigation Project #3109,Nashik,Irrigation,279.8,45.7,109,26.5,4,7,47.6,12.0,456,0.595,62.0,1,131,,
3110,Nagpur Highway Project #3110,Nagpur,Highway,428.6,99.2,64,90.5,7,2,86.5,57.9,403,0.601,107.6,0,13,,
3111,Mumbai Metro Project #3111,Mumbai,Metro,68.2,24.0,62,23.3,10,14,10.0,79.9,654,0.218,146.2,1,167,,
3112,Nashik Railway Project #3112,Nashik,Railway,783.9,32.8,84,67.2,0,2,93.3,31.4,744,0.671,60.9,0,5,,
3113,Aurangabad Railway Project #3113,Aurangabad,Railway,212.4,18.0,71,90.1,4,1,14.8,73.7,190,0.204,123.2,0,14,,
3114,Nagpur Highway Project #3114,Nagpur,Highway,91.7,34.5,70,92.1,0,0,25.4,74.9,474,0.49,114.2,0,5,,
3115,Aurangabad Metro Project #3115,Aurangabad,Metro,671.0,79.1,40,81.4,6,2,12.6,67.4,37,0.26,86.2,0,12,,
3116,Pune Railway Project #3116,Pune,Railway,785.2,86.8,49,25.9,6,2,56.8,42.8,202,0.313,86.7,1,145,,
3117,Nagpur Irrigation Project #3117,Nagpur,Irrigation,823.1,80.1,107,83.6,12,6,94.9,80.7,265,0.614,128.1,0,0,,
3118,Nashik Metro Project #3118,Nashik,Metro,518.8,66.8,103,34.9,9,15,85.5,66.6,632,0.064,86.3,1,160,,
3119,Nagpur Railway Project #3119,Nagpur,Railway,245.1,56.3,103,93.0,7,11,67.6,63.1,433,0.012,117.7,0,11,,
3120,Aurangabad Metro Project #3120,Aurangabad,Metro,750.4,73.8,29,73.8,6,14,26.7,83.7,715,0.131,104.8,0,13,,
3121,Mumbai Highway Project #3121,Mumbai,Highway,714.7,45.2,37,80.7,10,9,88.3,32.0,645,0.169,149.9,0,14,,
3122,Nagpur Metro Project #3122,Nagpur,Metro,284.0,85.7,34,17.7,8,8,77.9,30.9,100,0.198,124.2,1,17,,
3123,Nashik Railway Project #3123,Nashik,Railway,908.2,70.9,65,62.4,7,11,34.0,44.8,657,0.774,58.7,0,1,,
3124,Pune Highway Project #3124,Pune,Highway,149.2,72.8,45,83.9,7,0,82.5,16.6,750,0.447,87.6,0,6,,
3125,Mumbai Metro Project #3125,Mumbai,Metro,983.6,58.2,7,87.5,2,14,88.9,40.4,154,0.47,149.5,0,5,,
3126,Pune Irrigation Project #3126,Pune,Irrigation,867.2,89.7,101,12.6,9,7,72.8,46.6,461,0.644,90.5,1,34,,
3127,Nagpur Railway Project #3127,Nagpur,Railway,703.5,32.7,67,94.5,3,0,19.0,54.6,437,0.729,118.6,0,7,,
3128,Aurangabad Highway Project #3128,Aurangabad,Highway,941.8,44.3,36,13.9,3,2,98.6,32.9,251,0.004,100.6,1,36,,
3129,Aurangabad Metro Project #3129,Aurangabad,Metro,736.2,80.0,84,65.3,0,3,16.8,91.6,495,0.857,113.4,0,10,,
3130,Nashik Irrigation Project #3130,Nashik,Irrigation,230.9,54.3,12,72.4,5,10,68.9,35.7,40,0.988,69.6,0,14,,
3131,Aurangabad Railway Project #3131,Aurangabad,Railway,470.0,90.0,72,19.7,1,7,19.9,86.6,782,0.122,109.5,0,11,,
3132,Mumbai Irrigation Project #3132,Mumbai,Irrigation,117.9,41.2,44,14.3,8,12,91.5,50.0,69,0.651,139.2,1,114,,
3133,Aurangabad Metro Project #3133,Aurangabad,Metro,420.2,43.2,28,80.6,0,0,41.5,74.6,610,0.002,116.4,0,13,,
3134,Nashik Metro Project #3134,Nashik,Metro,754.5,90.0,40,44.6,0,11,56.0,20.0,485,0.049,60.5,0,9,,
3135,Nagpur Highway Project #3135,Nagpur,Highway,417.1,51.8,55,19.6,10,1,26.1,59.0,110,0.285,136.2,1,154,,
3136,Nagpur Irrigation Project #3136,Nagpur,Irrigation,363.8,56.5,87,78.6,12,10,59.2,96.5,800,0.846,108.2,0,13,,
3137,Aurangabad Highway Project #3137,Aurangabad,Highway,615.6,39.9,15,86.4,9,4,94.5,70.0,642,0.653,117.6,0,10,,
3138,Pune Railway Project #3138,Pune,Railway,878.6,34.9,11,62.9,10,5,91.1,83.8,764,0.446,70.9,0,11,,
3139,Nagpur Highway Project #3139,Nagpur,Highway,95.2,69.0,65,24.5,5,15,15.8,33.5,598,0.439,97.4,1,173,,
3140,Aurangabad Railway Project #3140,Aurangabad,Railway,416.2,20.8,61,11.4,12,4,44.0,82.0,282,0.466,104.5,1,19,,
3141,Nashik Metro Project #3141,Nashik,Metro,200.3,89.1,18,73.1,0,12,34.1,41.6,487,0.311,47.4,0,0,,
3142,Aurangabad Metro Project #3142,Aurangabad,Metro,710.6,80.1,29,59.5,11,2,53.3,53.7,67,0.878,117.3,0,9,,
3143,Nagpur Irrigation Project #3143,Nagpur,Irrigation,150.4,27.2,15,68.6,2,9,85.0,26.9,768,0.568,119.8,0,1,,
3144,Nashik Railway Project #3144,Nashik,Railway,681.6,72.5,87,83.2,9,6,76.5,53.7,514,0.484,84.0,0,14,,
3145,Aurangabad Metro Project #3145,Aurangabad,Metro,321.9,64.2,12,49.1,1,11,41.0,56.4,396,0.465,108.3,0,6,,
3146,Mumbai Irrigation Project #3146,Mumbai,Irrigation,239.0,26.6,68,21.2,12,0,44.4,66.0,470,0.936,152.4,1,177,,
3147,Nashik Irrigation Project #3147,Nashik,Irrigation,939.5,34.6,22,94.6,10,1,68.9,88.2,617,0.724,67.3,0,10,,
3148,Mumbai Highway Project #3148,Mumbai,Highway,67.6,46.8,61,59.1,8,10,27.5,37.4,54,0.145,141.3,0,4,,
3149,Pune Irrigation Project #3149,Pune,Irrigation,465.9,72.9,119,65.4,4,13,19.2,98.6,300,0.437,85.9,0,10,,
3150,Nashik Metro Project #3150,Nashik,Metro,70.5,67.5,101,94.0,5,11,31.8,86.3,267,0.288,58.0,0,2,,
3151,Mumbai Highway Project #3151,Mumbai,Highway,509.4,57.9,30,93.8,1,8,21.2,46.3,780,0.987,153.9,0,6,,
3152,Nagpur Railway Project #3152,Nagpur,Railway,526.0,79.2,52,61.5,7,13,41.7,30.4,255,0.415,116.9,0,11,,
3153,Nagpur Railway Project #3153,Nagpur,Railway,355.6,78.2,119,36.8,5,3,94.4,16.4,249,0.068,119.0,1,157,,
3154,Pune Metro Project #3154,Pune,Metro,175.6,65.6,16,99.7,10,7,20.8,31.1,422,0.411,118.2,0,7,,
3155,Nashik Metro Project #3155,Nashik,Metro,407.6,80.8,48,71.3,11,8,83.6,89.6,137,0.321,66.0,0,9,,
3156,Nashik Highway Project #3156,Nashik,Highway,688.6,40.1,48,46.8,7,6,58.1,36.3,723,0.6,73.1,1,121,,
3157,Nashik Highway Project #3157,Nashik,Highway,793.3,89.3,66,60.4,7,0,67.0,22.4,285,0.226,69.5,0,3,,
3158,Pune Metro Project #3158,Pune,Metro,554.2,65.3,25,47.4,0,4,25.3,12.0,427,0.036,101.6,0,11,,
3159,Nashik Metro Project #3159,Nashik,Metro,610.3,84.0,12,89.9,6,5,23.6,36.8,216,0.096,72.4,0,1,,
3160,Nagpur Railway Project #3160,Nagpur,Railway,240.6,59.2,107,53.4,1,13,24.6,29.5,561,0.283,117.3,0,6,,
3161,Mumbai Railway Project #3161,Mumbai,Railway,323.0,29.7,37,84.1,10,10,70.0,19.2,374,0.348,172.9,0,13,,
3162,Nagpur Railway Project #3162,Nagpur,Railway,203.8,58.8,21,85.6,7,7,77.3,95.6,355,0.834,111.4,0,0,,
3163,Nagpur Metro Project #3163,Nagpur,Metro,286.8,43.4,84,84.2,11,9,92.8,34.1,577,0.27,118.1,0,12,,
3164,Mumbai Irrigation Project #3164,Mumbai,Irrigation,263.6,72.8,28,75.0,1,14,45.8,10.6,169,0.031,159.2,0,11,,
3165,Nagpur Metro Project #3165,Nagpur,Metro,543.5,52.8,44,86.9,3,12,51.6,95.0,105,0.781,111.8,0,8,,
3166,Pune Metro Project #3166,Pune,Metro,584.6,85.3,45,44.9,1,7,52.3,62.1,434,0.869,97.7,0,4,,
3167,Mumbai Railway Project #3167,Mumbai,Railway,947.7,71.0,38,20.3,12,12,34.3,17.5,125,0.492,145.2,1,167,,
3168,Nagpur Metro Project #3168,Nagpur,Metro,235.8,71.6,68,85.8,6,11,39.5,12.8,221,0.285,130.0,0,3,,
3169,Aurangabad Highway Project #3169,Aurangabad,Highway,659.6,29.5,77,54.8,4,13,86.2,19.7,608,0.772,119.8,1,123,,
3170,Nagpur Metro Project #3170,Nagpur,Metro,826.4,98.6,81,21.5,12,8,40.9,63.2,316,0.009,119.1,1,101,,
3171,Pune Metro Project #3171,Pune,Metro,582.2,85.8,67,20.4,10,8,88.2,15.6,277,0.924,80.0,1,26,,
3172,Nashik Metro Project #3172,Nashik,Metro,292.3,81.0,96,24.3,12,15,37.5,61.1,53,0.866,66.1,1,23,,
3173,Nagpur Metro Project #3173,Nagpur,Metro,299.4,39.7,38,77.6,10,14,40.6,68.7,604,0.545,119.9,0,11,,
3174,Nashik Irrigation Project #3174,Nashik,Irrigation,87.3,58.2,19,74.0,8,3,60.4,23.3,467,0.278,78.9,0,8,,
3175,Aurangabad Metro Project #3175,Aurangabad,Metro,340.2,22.3,76,28.3,4,5,19.3,54.0,732,0.033,113.2,1,31,,
3176,Nagpur Highway Project #3176,Nagpur,Highway,757.4,58.5,99,86.2,10,2,93.0,96.7,481,1.0,125.4,0,3,,
3177,Mumbai Highway Project #3177,Mumbai,Highway,95.1,23.1,108,35.3,7,0,83.8,85.3,18,0.762,153.5,1,127,,
3178,Nashik Metro Project #3178,Nashik,Metro,258.3,59.8,67,81.4,1,12,70.3,75.1,678,0.339,78.5,0,12,,
3179,Aurangabad Railway Project #3179,Aurangabad,Railway,720.9,68.4,34,54.0,2,12,98.9,56.6,198,0.019,108.0,0,7,,
3180,Mumbai Irrigation Project #3180,Mumbai,Irrigation,793.5,45.1,7,75.8,5,5,11.4,45.5,390,0.639,151.6,0,1,,
3181,Mumbai Metro Project #3181,Mumbai,Metro,482.6,54.9,51,44.3,10,0,47.0,50.6,652,0.987,150.3,1,18,,
3182,Mumbai Metro Project #3182,Mumbai,Metro,713.2,88.8,39,41.2,6,8,87.3,78.8,736,0.707,145.6,1,145,,
3183,Mumbai Metro Project #3183,Mumbai,Metro,418.6,19.8,120,85.7,9,10,49.0,59.9,124,0.084,160.1,1,151,,
3184,Nagpur Railway Project #3184,Nagpur,Railway,201.9,81.3,112,13.2,7,5,10.5,78.8,511,0.402,129.9,1,25,,
3185,Nagpur Railway Project #3185,Nagpur,Railway,428.2,25.4,110,97.7,2,0,24.2,97.3,644,0.109,132.1,0,7,,
3186,Nagpur Railway Project #3186,Nagpur,Railway,601.0,13.3,35,68.3,6,10,49.1,67.6,397,0.912,112.4,0,13,,
3187,Aurangabad Irrigation Project #3187,Aurangabad,Irrigation,950.7,26.7,5,48.9,7,12,70.1,64.3,448,0.33,113.5,1,126,,
3188,Aurangabad Highway Project #3188,Aurangabad,Highway,115.3,78.9,119,66.5,9,2,24.6,46.6,328,0.733,120.9,0,4,,
3189,Aurangabad Irrigation Project #3189,Aurangabad,Irrigation,532.0,46.5,85,21.0,5,0,50.3,27.7,713,0.085,125.0,1,35,,
3190,Pune Railway Project #3190,Pune,Railway,362.5,88.5,69,56.3,3,1,11.2,43.7,453,0.128,74.9,0,11,,
3191,Aurangabad Highway Project #3191,Aurangabad,Highway,532.9,57.2,105,98.7,12,15,53.0,56.8,669,0.679,110.0,0,10,,
3192,Nagpur Highway Project #3192,Nagpur,Highway,72.8,12.0,99,31.2,5,5,90.6,13.1,37,0.843,118.1,1,98,,
3193,Nagpur Railway Project #3193,Nagpur,Railway,347.4,74.5,72,75.0,8,6,63.7,52.8,645,0.201,135.9,0,5,,
3194,Pune Railway Project #3194,Pune,Railway,828.9,19.9,15,49.1,2,0,49.7,87.6,407,0.418,67.9,0,0,,
3195,Pune Irrigation Project #3195,Pune,Irrigation,576.2,81.0,102,68.7,1,9,24.6,97.9,86,0.619,79.5,0,10,,
3196,Aurangabad Railway Project #3196,Aurangabad,Railway,478.1,25.1,45,28.4,4,4,28.2,87.0,596,0.796,124.3,1,150,,
3197,Nashik Highway Project #3197,Nashik,Highway,321.2,41.1,58,52.3,6,5,16.9,25.5,367,0.628,65.3,0,8,,
3198,Pune Metro Project #3198,Pune,Metro,333.1,78.5,37,98.2,2,14,76.8,24.0,195,0.095,77.0,0,14,,
3199,Mumbai Railway Project #3199,Mumbai,Railway,413.9,95.9,96,27.6,4,3,16.9,45.4,560,0.543,165.1,1,72,,
3200,Nagpur Railway Project #3200,Nagpur,Railway,843.8,43.4,17,67.3,3,5,44.6,30.3,243,0.885,105.7,0,4,,
3201,Mumbai Irrigation Project #3201,Mumbai,Irrigation,968.9,84.6,11,61.8,10,4,77.5,70.8,257,0.868,160.2,0,6,,
3202,Nagpur Irrigation Project #3202,Nagpur,Irrigation,466.7,27.2,53,60.9,6,12,74.2,17.6,408,0.585,104.4,0,8,,
3203,Nagpur Railway Project #3203,Nagpur,Railway,423.7,82.6,90,65.4,1,12,62.0,49.9,338,0.996,105.6,1,61,,
3204,Pune Highway Project #3204,Pune,Highway,854.2,69.2,46,55.2,11,10,61.4,35.2,652,0.105,92.0,0,4,,
3205,Pune Highway Project #3205,Pune,Highway,455.6,27.3,0,11.5,10,6,18.1,63.6,14,0.479,81.5,1,42,,
3206,Mumbai Metro Project #3206,Mumbai,Metro,574.4,37.2,14,91.0,12,15,25.7,81.7,357,0.775,152.7,0,0,,
3207,Nagpur Railway Project #3207,Nagpur,Railway,269.4,21.9,110,84.4,6,12,58.1,93.1,408,0.141,138.0,0,9,,
3208,Mumbai Irrigation Project #3208,Mumbai,Irrigation,756.3,44.5,90,25.7,11,3,41.3,96.7,268,0.973,148.4,1,38,,
3209,Nashik Highway Project #3209,Nashik,Highway,555.4,28.3,79,47.2,1,0,11.7,41.6,766,0.354,86.3,0,14,,
3210,Mumbai Metro Project #3210,Mumbai,Metro,818.6,68.0,20,79.3,2,1,81.8,87.0,428,0.35,153.2,0,11,,
3211,Aurangabad Railway Project #3211,Aurangabad,Railway,791.7,99.5,0,98.2,4,5,68.8,63.3,400,0.213,119.6,0,4,,
3212,Mumbai Highway Project #3212,Mumbai,Highway,254.3,11.1,92,95.6,6,13,39.3,72.3,599,0.288,126.5,0,13,,
3213,Aurangabad Railway Project #3213,Aurangabad,Railway,729.9,58.7,66,90.9,12,12,18.8,86.6,124,0.578,116.4,0,9,,
3214,Aurangabad Railway Project #3214,Aurangabad,Railway,810.1,61.6,11,24.3,5,9,63.2,21.7,13,0.429,114.8,1,18,,
3215,Aurangabad Highway Project #3215,Aurangabad,Highway,378.8,92.3,27,92.3,11,12,41.4,95.3,652,0.193,106.4,0,0,,
3216,Nashik Highway Project #3216,Nashik,Highway,214.0,55.5,38,89.1,6,15,33.0,59.3,748,0.809,89.0,1,141,,
3217,Mumbai Highway Project #3217,Mumbai,Highway,52.5,58.9,36,43.9,10,10,74.9,40.2,137,0.062,145.1,1,27,,
3218,Mumbai Railway Project #3218,Mumbai,Railway,478.4,52.4,94,45.5,5,1,39.5,40.5,18,0.835,133.9,1,169,,
3219,Nashik Railway Project #3219,Nashik,Railway,384.8,34.2,59,51.4,12,12,22.2,77.6,333,0.275,77.8,0,8,,
3220,Nagpur Metro Project #3220,Nagpur,Metro,577.2,15.0,30,69.1,11,4,53.3,71.1,127,0.496,105.8,0,0,,
3221,Pune Irrigation Project #3221,Pune,Irrigation,228.6,46.8,57,33.5,0,11,84.6,75.7,476,0.381,90.8,0,5,,
3222,Mumbai Railway Project #3222,Mumbai,Railway,866.7,14.7,96,12.1,4,3,86.5,32.8,709,0.571,163.4,1,136,,
3223,Pune Irrigation Project #3223,Pune,Irrigation,294.9,59.5,96,22.7,11,6,86.4,25.3,660,0.796,95.0,1,76,,
3224,Nashik Highway Project #3224,Nashik,Highway,265.1,37.7,110,49.6,0,3,47.9,75.0,472,0.989,67.5,0,10,,
3225,Nagpur Railway Project #3225,Nagpur,Railway,506.7,58.0,103,35.4,6,6,81.2,36.9,134,0.306,116.5,1,101,,
3226,Nagpur Metro Project #3226,Nagpur,Metro,523.9,22.1,10,78.8,3,10,86.5,30.0,232,0.554,132.7,0,1,,
3227,Nagpur Metro Project #3227,Nagpur,Metro,254.3,93.9,109,19.6,4,7,51.4,29.3,337,0.466,107.8,1,157,,
3228,Nashik Irrigation Project #3228,Nashik,Irrigation,308.3,90.5,28,92.6,0,6,38.7,23.4,268,0.999,77.8,0,4,,
3229,Aurangabad Highway Project #3229,Aurangabad,Highway,211.2,27.1,88,90.6,7,1,73.2,48.4,76,0.809,131.9,0,10,,
3230,Aurangabad Irrigation Project #3230,Aurangabad,Irrigation,732.5,40.9,118,91.8,3,10,91.4,33.5,606,0.397,115.4,0,2,,
3231,Pune Highway Project #3231,Pune,Highway,781.6,65.2,12,76.6,2,0,97.5,90.4,71,0.477,87.6,0,5,,
3232,Aurangabad Metro Project #3232,Aurangabad,Metro,489.2,18.6,50,19.6,0,4,36.1,72.0,535,0.246,108.4,0,8,,
3233,Aurangabad Irrigation Project #3233,Aurangabad,Irrigation,728.4,41.9,107,49.4,3,12,96.1,76.9,643,0.755,105.2,1,49,,
3234,Nagpur Metro Project #3234,Nagpur,Metro,749.1,32.6,53,21.8,2,15,54.9,46.3,288,0.845,113.5,0,10,,
3235,Nagpur Metro Project #3235,Nagpur,Metro,181.4,92.4,18,98.9,7,12,37.5,64.0,132,0.965,121.2,0,0,,
3236,Pune Highway Project #3236,Pune,Highway,967.9,86.7,57,40.0,8,11,99.0,55.1,598,0.566,96.8,1,69,,
3237,Mumbai Irrigation Project #3237,Mumbai,Irrigation,830.0,62.2,35,62.7,11,12,89.0,25.1,281,0.671,166.1,0,14,,
